95035,32.45,0,400
95035,32.45,0,600
95035,32.45,0,300
95035,32.5,0,300
95035,32.5,0,1000
95035,32.5,0,500
95035,32.5,0,500
95036,32.43,1,200
95036,32.46,0,300
95038,32.43,1,200
95039,32.43,1,100
95039,32.43,1,200
95039,32.41,1,100
95039,32.41,1,400
95039,32.41,1,400
95039,32.41,1,100
95039,32.41,1,2000
95039,32.41,1,1501
95040,32.42,1,200
95041,32.44,0,500
95042,32.44,0,500
95042,32.44,0,100
95042,32.44,0,100
95045,32.43,1,100
95045,32.43,1,600
95045,32.44,0,300
95045,32.46,0,200
95046,32.45,1,100
95046,32.45,1,200
95046,32.43,1,800
95046,32.42,1,200
95046,32.42,1,1500
95046,32.42,1,500
95046,32.41,1,6299
95046,32.41,1,4001
95047,32.43,0,100
95047,32.41,1,400
95048,32.43,1,300
95048,32.43,1,300
95049,32.45,0,300
95050,32.45,1,100
95050,32.43,1,400
95050,32.43,1,100
95051,32.43,0,200
95052,32.42,1,100
95053,32.42,1,400
95053,32.42,1,300
95053,32.41,1,2099
95053,32.41,1,500
95053,32.41,1,100
95053,32.41,1,401
95054,32.41,1,599
95054,32.41,1,401
95054,32.42,0,500
95055,32.42,0,500
95055,32.43,0,300
95055,32.43,0,100
95055,32.43,0,800
95055,32.43,0,300
95055,32.41,1,500
95055,32.43,0,100
95056,32.44,1,400
95056,32.41,1,1099
95056,32.4,1,900
95056,32.4,1,500
95056,32.4,1,100
95056,32.4,1,2000
95056,32.4,1,100
95056,32.4,1,200
95056,32.4,1,100
95056,32.4,1,100
95056,32.4,1,100
95056,32.4,1,200
95056,32.4,1,1000
95056,32.4,1,1000
95056,32.4,1,200
95056,32.4,1,200
95056,32.4,1,2400
95056,32.4,1,100
95056,32.4,1,101
95057,32.42,1,100
95101,32.42,1,200
95101,32.42,1,800
95101,32.42,1,1100
95101,32.43,0,2000
95101,32.43,0,300
95101,32.42,1,600
95102,32.43,0,300
95103,32.43,0,1000
95104,32.43,0,300
95105,32.42,1,300
95106,32.43,0,500
95108,32.43,1,500
95108,32.43,1,2000
95108,32.43,1,500
95108,32.43,1,1000
95108,32.42,1,1500
95108,32.42,1,900
95108,32.42,1,500
95108,32.42,1,300
95108,32.41,1,1000
95108,32.41,1,300
95109,32.46,0,700
95109,32.43,1,100
95110,32.43,1,200
95110,32.42,1,200
95110,32.42,0,200
95110,32.42,1,600
95111,32.42,1,1000
95111,32.46,0,300
95112,32.43,1,100
95113,32.43,1,100
95113,32.43,1,200
95115,32.43,1,1000
95116,32.46,0,1500
95117,32.46,0,200
95118,32.43,1,300
95119,32.43,1,800
95119,32.43,1,200
95119,32.46,0,500
95119,32.43,1,100
95119,32.46,0,1000
95121,32.43,1,200
95121,32.45,0,500
95121,32.45,0,200
95122,32.45,0,300
95122,32.46,0,200
95123,32.46,0,100
95124,32.46,0,1000
95124,32.46,0,4000
95126,32.46,0,100
95126,32.46,0,5400
95126,32.46,0,1000
95126,32.46,0,100
95127,32.46,1,3500
95127,32.46,1,500
95127,32.46,1,300
95127,32.45,1,700
95128,32.46,1,300
95130,32.46,1,700
95130,32.46,1,500
95130,32.46,1,300
95130,32.45,1,300
95130,32.45,1,200
95130,32.45,1,300
95132,32.49,0,100
95135,32.46,1,200
95135,32.46,1,300
95135,32.46,1,100
95135,32.46,1,100
95135,32.46,1,500
95135,32.45,1,900
95141,32.49,0,500
95144,32.47,1,200
95144,32.46,1,500
95144,32.46,1,500
95144,32.46,1,100
95144,32.46,1,300
95144,32.46,1,500
95144,32.46,0,100
95145,32.49,0,100
95145,32.49,0,800
95147,32.49,1,900
95147,32.48,1,100
95150,32.49,1,1000
95150,32.48,1,1800
95150,32.46,1,2000
95150,32.46,1,300
95150,32.46,1,100
95150,32.45,1,600
95150,32.45,1,500
95150,32.45,1,300
95150,32.45,1,1000
95150,32.45,1,500
95150,32.45,1,200
95150,32.45,1,100
95150,32.45,1,500
95150,32.45,1,1000
95150,32.45,1,100
95151,32.46,1,200
95151,32.46,1,800
95152,32.47,1,200
95152,32.5,0,1400
95152,32.5,0,100
95152,32.5,0,2000
95152,32.5,0,100
95152,32.5,0,300
95152,32.5,0,1000
95153,32.5,1,100
95153,32.49,1,700
95153,32.47,1,600
95153,32.46,1,200
95154,32.46,0,500
95154,32.46,0,900
95154,32.5,1,100
95154,32.45,1,900
95154,32.45,1,300
95154,32.45,1,100
95154,32.44,1,1000
95154,32.43,1,500
95154,32.43,1,500
95154,32.43,1,100
95154,32.43,1,300
95154,32.43,1,1000
95154,32.43,1,500
95154,32.43,1,100
95154,32.43,1,800
95154,32.43,1,200
95154,32.43,1,1600
95154,32.43,1,900
95154,32.43,1,100
95154,32.43,1,400
95154,32.43,1,100
95154,32.43,1,400
95154,32.43,1,100
95155,32.45,0,200
95155,32.45,0,200
95156,32.49,0,1000
95157,32.49,0,300
95159,32.45,1,200
95159,32.45,1,400
95159,32.45,0,400
95200,32.49,0,2000
95200,32.49,0,100
95202,32.49,0,700
95202,32.49,0,100
95203,32.47,1,100
95204,32.49,0,100
95206,32.49,0,800
95207,32.49,0,200
95207,32.49,0,100
95208,32.47,1,200
95208,32.47,1,700
95208,32.49,0,100
95208,32.49,0,100
95208,32.49,0,100
95209,32.47,1,500
95210,32.47,1,500
95211,32.47,1,100
95211,32.46,1,900
95211,32.46,1,100
95211,32.46,1,500
95211,32.45,1,100
95211,32.45,1,200
95211,32.45,1,600
95211,32.49,0,200
95212,32.49,0,400
95212,32.49,0,1000
95212,32.49,0,3600
95212,32.45,1,1000
95212,32.47,0,100
95213,32.47,0,700
95213,32.47,0,200
95213,32.49,0,100
95213,32.47,1,300
95214,32.47,0,200
95215,32.45,1,500
95217,32.47,0,500
95218,32.47,0,100
95218,32.47,0,300
95219,32.48,0,700
95219,32.47,1,400
95219,32.48,0,200
95219,32.49,0,100
95222,32.47,1,200
95223,32.47,0,300
95223,32.49,0,100
95225,32.49,0,200
95226,32.48,1,200
95226,32.47,1,100
95226,32.47,1,100
95226,32.46,1,400
95226,32.45,1,200
95227,32.45,1,2700
95227,32.45,1,200
95227,32.45,1,500
95227,32.45,1,300
95227,32.45,1,1300
95227,32.44,1,500
95227,32.43,1,300
95227,32.43,1,500
95227,32.43,1,1500
95227,32.43,1,500
95227,32.43,1,10000
95227,32.43,1,500
95227,32.43,1,200
95227,32.43,1,1000
95228,32.47,0,100
95228,32.49,0,100
95230,32.46,1,100
95230,32.46,1,500
95231,32.48,0,500
95232,32.46,1,300
95233,32.48,0,1000
95233,32.46,1,100
95233,32.45,0,100
95234,32.45,0,500
95234,32.45,0,200
95234,32.45,0,200
95235,32.45,0,1000
95236,32.45,0,200
95236,32.45,0,200
95236,32.45,0,300
95237,32.46,1,200
95237,32.48,0,300
95239,32.48,0,600
95239,32.48,0,200
95240,32.46,1,500
95241,32.48,0,400
95242,32.46,1,800
95242,32.48,0,200
95242,32.46,1,300
95243,32.48,0,100
95244,32.46,1,2900
95244,32.46,1,300
95245,32.45,1,500
95245,32.45,1,200
95245,32.45,1,300
95245,32.46,0,200
95245,32.46,0,500
95245,32.46,0,300
95247,32.45,1,200
95247,32.45,1,100
95247,32.45,1,300
95247,32.45,1,200
95247,32.46,0,500
95247,32.46,0,300
95249,32.45,1,300
95249,32.45,1,100
95250,32.46,0,100
95253,32.46,0,1400
95254,32.46,0,500
95254,32.45,1,900
95254,32.46,0,100
95254,32.46,0,1000
95255,32.46,0,500
95255,32.46,0,400
95257,32.46,0,400
95258,32.46,0,1000
95258,32.46,0,100
95300,32.45,1,1200
95300,32.45,1,100
95300,32.45,1,1000
95300,32.46,0,300
95300,32.46,0,1000
95301,32.45,1,300
95301,32.46,0,200
95301,32.45,1,400
95301,32.46,0,500
95301,32.46,0,300
95303,32.45,1,1000
95303,32.46,0,100
95303,32.46,0,500
95304,32.46,0,200
95304,32.45,1,100
95305,32.46,0,1600
95305,32.46,0,400
95305,32.46,0,800
95305,32.46,0,100
95306,32.46,0,700
95307,32.46,0,100
95307,32.46,0,100
95308,32.45,1,1000
95308,32.46,0,100
95308,32.46,0,900
95309,32.45,1,300
95309,32.46,0,200
95309,32.46,0,100
95309,32.46,0,100
95310,32.45,1,9000
95310,32.45,1,4700
95310,32.45,1,1000
95310,32.45,1,200
95310,32.45,1,200
95310,32.45,1,4000
95310,32.45,1,300
95310,32.45,1,1000
95310,32.45,1,2000
95310,32.45,1,300
95310,32.45,1,200
95310,32.45,1,1200
95310,32.46,0,200
95311,32.45,1,200
95311,32.46,0,1700
95311,32.45,1,100
95311,32.46,0,200
95311,32.46,0,1000
95311,32.45,1,200
95311,32.45,1,3000
95311,32.46,0,2000
95313,32.45,1,2000
95314,32.45,1,100
95314,32.46,0,200
95314,32.46,0,100
95315,32.46,0,900
95315,32.46,0,500
95315,32.46,0,100
95315,32.46,0,500
95315,32.46,0,100
95315,32.45,1,100
95315,32.46,0,200
95316,32.46,0,1000
95316,32.46,0,200
95316,32.46,0,200
95316,32.46,1,100
95316,32.46,1,1000
95316,32.46,1,100
95316,32.46,1,1700
95317,32.47,0,100
95317,32.46,1,100
95318,32.46,1,3700
95318,32.46,1,400
95318,32.46,1,200
95318,32.46,0,700
95319,32.46,1,200
95319,32.46,1,100
95319,32.46,1,100
95320,32.46,1,900
95320,32.46,1,600
95321,32.46,1,200
95321,32.46,1,2000
95321,32.46,1,700
95324,32.46,1,1100
95324,32.46,1,100
95324,32.46,1,2000
95324,32.46,1,700
95324,32.46,1,100
95324,32.46,1,100
95324,32.46,1,2000
95324,32.46,1,300
95325,32.46,1,100
95325,32.46,1,900
95325,32.47,0,100
95326,32.46,1,100
95326,32.46,1,1400
95329,32.47,0,100
95329,32.47,0,200
95329,32.47,0,100
95330,32.46,1,500
95332,32.46,1,100
95336,32.46,1,2600
95336,32.47,0,200
95337,32.46,1,400
95337,32.46,1,100
95337,32.46,1,300
95337,32.46,1,1700
95337,32.46,1,200
95337,32.47,0,100
95338,32.46,1,100
95339,32.46,1,1200
95339,32.47,0,100
95339,32.46,1,1000
95341,32.46,1,100
95342,32.46,1,2000
95342,32.46,1,1000
95344,32.48,0,100
95344,32.48,0,400
95345,32.47,1,500
95345,32.47,1,200
95345,32.46,1,800
95345,32.46,1,1000
95347,32.47,1,100
95347,32.46,1,400
95347,32.47,1,100
95348,32.46,1,100
95348,32.46,1,300
95349,32.47,1,1000
95349,32.46,1,100
95350,32.48,0,100
95352,32.48,1,100
95352,32.47,1,100
95356,32.48,0,200
95357,32.47,1,100
95357,32.47,1,100
95357,32.47,1,200
95358,32.48,0,200
95359,32.47,1,300
95400,32.48,0,600
95400,32.47,1,200
95400,32.47,1,100
95401,32.48,0,600
95402,32.47,1,300
95403,32.47,1,500
95403,32.48,0,300
95404,32.48,1,500
95404,32.49,0,100
95405,32.49,0,300
95405,32.49,0,200
95405,32.48,1,600
95406,32.49,0,300
95408,32.49,1,500
95409,32.5,0,200
95415,32.5,0,100
95416,32.49,1,100
95417,32.49,1,100
95417,32.49,1,500
95417,32.49,1,1000
95417,32.49,1,1000
95417,32.49,1,300
95417,32.49,1,300
95417,32.48,1,600
95417,32.48,1,500
95417,32.48,1,200
95417,32.48,1,200
95417,32.48,1,100
95417,32.48,1,200
95417,32.48,1,300
95417,32.48,1,200
95417,32.48,1,1000
95417,32.48,1,500
95417,32.48,1,500
95417,32.48,1,300
95417,32.48,1,100
95417,32.48,1,400
95417,32.48,1,100
95417,32.48,0,1000
95418,32.48,0,1000
95419,32.47,1,400
95419,32.48,0,200
95421,32.48,0,200
95422,32.48,0,1600
95422,32.49,0,100
95422,32.5,0,300
95422,32.5,0,600
95424,32.49,0,100
95425,32.49,0,100
95425,32.49,0,100
95426,32.49,0,100
95426,32.49,0,1000
95426,32.49,0,700
95427,32.49,0,100
95427,32.49,0,500
95428,32.48,1,100
95428,32.48,1,100
95428,32.47,1,100
95428,32.49,0,100
95429,32.48,1,200
95429,32.47,1,200
95430,32.48,1,600
95430,32.47,1,400
95430,32.47,1,500
95430,32.47,1,500
95430,32.49,0,200
95432,32.49,0,1000
95432,32.49,0,200
95432,32.49,0,300
95434,32.49,0,2700
95434,32.49,0,100
95434,32.49,0,200
95434,32.5,0,100
95445,32.52,1,500
95445,32.5,1,2500
95446,32.51,1,100
95446,32.51,1,1000
95451,32.56,0,5000
95451,32.57,0,2800
95451,32.52,1,200
95451,32.52,1,900
95452,32.52,1,600
95452,32.52,1,500
95452,32.57,0,200
95452,32.57,0,900
95455,32.57,0,100
95456,32.57,0,500
95457,32.5,1,500
95457,32.5,1,100
95458,32.57,0,100
95458,32.57,0,400
95458,32.57,0,1100
95459,32.53,1,1300
95501,32.57,0,500
95502,32.57,0,200
95502,32.57,0,200
95502,32.53,1,2000
95503,32.53,1,100
95504,32.53,1,1600
95504,32.52,1,500
95504,32.51,1,200
95504,32.51,1,1000
95504,32.5,1,2900
95504,32.5,1,100
95504,32.5,1,400
95504,32.5,1,500
95504,32.5,1,1000
95504,32.5,1,1000
95504,32.5,1,800
95504,32.5,1,200
95504,32.5,1,500
95504,32.5,1,1800
95504,32.57,0,300
95505,32.57,0,1000
95506,32.57,0,3200
95507,32.52,1,100
95507,32.57,0,100
95507,32.52,1,900
95507,32.52,1,2000
95507,32.5,1,3200
95507,32.5,1,300
95507,32.5,1,100
95507,32.5,1,100
95507,32.5,1,100
95507,32.49,1,2000
95507,32.49,1,200
95507,32.49,1,100
95507,32.49,1,100
95507,32.49,1,100
95507,32.49,1,500
95507,32.49,1,2000
95507,32.49,1,100
95507,32.49,1,600
95507,32.49,1,200
95507,32.49,1,3000
95507,32.48,1,500
95507,32.48,1,100
95507,32.48,1,100
95507,32.48,1,200
95507,32.48,1,200
95507,32.48,1,500
95507,32.48,1,300
95507,32.48,1,1000
95507,32.48,1,200
95507,32.48,1,300
95507,32.48,1,2000
95507,32.48,1,500
95507,32.48,1,400
95507,32.47,1,500
95507,32.47,1,300
95507,32.47,1,1000
95507,32.47,1,100
95507,32.47,1,500
95507,32.47,1,1000
95507,32.47,1,1000
95507,32.47,1,100
95507,32.47,1,2000
95507,32.47,1,500
95507,32.47,1,1500
95508,32.57,0,4900
95508,32.58,0,300
95508,32.58,0,900
95509,32.51,1,100
95509,32.5,1,300
95509,32.49,1,200
95509,32.49,1,300
95511,32.57,1,100
95511,32.57,1,100
95511,32.57,0,400
95512,32.52,0,100
95512,32.52,0,300
95512,32.52,0,100
95513,32.57,0,100
95513,32.57,0,300
95519,32.57,1,500
95520,32.58,0,1000
95522,32.57,1,100
95523,32.58,0,300
95524,32.58,0,300
95524,32.57,1,100
95524,32.57,1,400
95524,32.57,1,1000
95524,32.57,1,500
95524,32.57,1,100
95524,32.57,1,300
95524,32.57,1,100
95524,32.54,1,500
95524,32.53,1,800
95526,32.58,0,900
95526,32.58,0,4400
95526,32.58,0,600
95527,32.57,1,300
95527,32.53,1,1600
95528,32.58,0,200
95530,32.57,0,300
95531,32.57,0,600
95531,32.57,0,4100
95531,32.57,0,200
95531,32.58,0,1400
95533,32.57,0,1100
95533,32.57,0,100
95534,32.57,0,1700
95534,32.58,0,200
95537,32.55,0,300
95538,32.52,1,200
95542,32.52,0,4000
95542,32.52,0,100
95543,32.52,0,200
95545,32.52,0,100
95547,32.52,0,100
95548,32.52,0,100
95549,32.52,0,200
95550,32.51,1,100
95550,32.52,0,100
95552,32.53,0,100
95552,32.54,0,400
95552,32.54,0,2000
95552,32.55,0,3000
95553,32.55,0,6700
95553,32.55,0,300
95553,32.57,0,500
95553,32.57,0,400
95553,32.58,0,900
95553,32.58,0,500
95553,32.6,0,400
95553,32.6,0,400
95553,32.6,0,1000
95553,32.63,0,100
95553,32.65,0,1000
95553,32.65,0,300
95558,32.61,1,500
95558,32.58,1,200
95558,32.52,1,400
95558,32.52,1,200
95558,32.51,1,500
95559,32.51,0,500
95559,32.51,0,100
95600,32.51,0,1000
95603,32.51,0,300
95605,32.5,1,500
95607,32.51,0,1000
95609,32.5,1,200
95609,32.5,1,200
95609,32.5,1,300
95610,32.51,0,200
95610,32.51,0,100
95610,32.51,0,100
95610,32.52,0,200
95610,32.52,0,1600
95610,32.52,0,300
95610,32.54,0,200
95610,32.6,0,400
95612,32.55,0,100
95612,32.52,1,200
95614,32.52,1,4200
95616,32.52,1,200
95622,32.53,1,100
95623,32.53,1,100
95623,32.52,1,800
95623,32.52,1,100
95623,32.52,0,1000
95626,32.51,1,200
95626,32.51,1,1400
95628,32.52,0,200
95630,32.52,0,500
95630,32.52,0,200
95630,32.52,0,800
95630,32.52,0,1500
95630,32.52,0,1500
95630,32.52,0,200
95634,32.52,0,3000
95635,32.51,1,500
95635,32.51,1,100
95636,32.51,1,1100
95636,32.51,1,100
95636,32.51,1,1000
95636,32.51,1,500
95636,32.51,1,100
95636,32.51,1,200
95638,32.51,1,100
95638,32.51,0,900
95638,32.52,0,600
95639,32.51,1,800
95639,32.52,0,500
95639,32.51,1,200
95641,32.51,0,100
95641,32.51,0,800
95642,32.51,1,600
95643,32.52,0,100
95643,32.52,0,200
95645,32.51,0,500
95645,32.51,0,1000
95645,32.52,0,200
95645,32.52,0,400
95645,32.55,0,1200
95645,32.55,0,500
95645,32.55,0,2700
95645,32.55,0,1100
95649,32.55,1,2000
95649,32.55,1,200
95649,32.55,1,200
95649,32.55,1,1300
95649,32.55,1,700
95649,32.52,1,100
95649,32.52,1,100
95649,32.51,1,1500
95649,32.51,1,300
95649,32.5,1,200
95649,32.5,1,100
95649,32.5,1,200
95649,32.5,1,800
95649,32.5,1,200
95649,32.5,1,1000
95649,32.5,1,100
95649,32.5,1,200
95649,32.5,1,600
95649,32.5,1,500
95649,32.5,1,100
95649,32.49,1,700
95649,32.49,1,500
95649,32.49,1,200
95649,32.49,1,200
95649,32.49,1,500
95649,32.48,1,200
95649,32.48,1,1000
95650,32.52,1,300
95650,32.51,0,500
95651,32.48,1,100
95651,32.48,1,500
95651,32.48,1,300
95651,32.48,1,1000
95651,32.48,1,700
95651,32.47,1,2400
95651,32.51,0,200
95651,32.52,1,500
95652,32.53,1,500
95652,32.52,1,1000
95653,32.52,1,200
95654,32.52,1,200
95654,32.52,1,800
95654,32.52,1,1000
95654,32.52,1,500
95655,32.52,1,1000
95655,32.52,1,800
95655,32.52,1,200
95655,32.52,1,100
95701,32.52,1,200
95701,32.52,1,800
95702,32.52,1,300
95702,32.5,1,1000
95702,32.5,1,1000
95702,32.47,1,8700
95702,32.55,0,100
95703,32.5,1,200
95703,32.5,1,500
95704,32.47,1,1000
95707,32.5,0,100
95708,32.5,0,100
95709,32.5,0,100
95709,32.5,0,200
95712,32.48,1,500
95712,32.47,1,2400
95712,32.47,1,200
95712,32.47,1,1000
95712,32.47,1,200
95712,32.46,1,500
95712,32.46,1,100
95712,32.46,1,800
95712,32.46,1,300
95712,32.46,1,100
95712,32.46,1,100
95712,32.46,1,200
95712,32.46,1,200
95712,32.46,1,1000
95712,32.45,1,500
95712,32.45,1,1000
95712,32.45,1,100
95712,32.45,1,300
95712,32.45,1,100
95712,32.45,1,200
95712,32.45,1,100
95712,32.45,1,300
95712,32.45,1,500
95712,32.45,1,300
95712,32.45,1,500
95712,32.45,1,300
95712,32.45,1,500
95712,32.45,1,200
95712,32.45,1,200
95712,32.45,1,100
95712,32.45,1,100
95712,32.45,1,2000
95712,32.45,1,600
95712,32.45,1,4000
95712,32.45,1,300
95713,32.45,0,100
95714,32.45,0,100
95714,32.46,0,500
95714,32.46,0,500
95714,32.5,0,3200
95714,32.5,0,300
95716,32.43,1,500
95716,32.43,1,300
95716,32.43,1,500
95716,32.43,1,1000
95716,32.43,1,200
95716,32.43,1,1000
95716,32.42,1,200
95716,32.42,1,100
95716,32.42,1,100
95716,32.42,1,500
95716,32.42,1,2000
95716,32.42,1,300
95716,32.41,1,200
95716,32.41,1,500
95716,32.41,1,300
95716,32.41,1,400
95716,32.41,1,500
95716,32.41,1,1000
95716,32.41,1,500
95716,32.41,1,600
95716,32.41,1,300
95719,32.43,1,200
95719,32.41,1,100
95719,32.4,1,700
95720,32.45,0,300
95721,32.45,0,700
95723,32.45,1,100
95723,32.4,1,199
95723,32.4,1,301
95723,32.47,0,10000
95726,32.47,0,100
95727,32.43,1,100
95727,32.4,1,99
95727,32.4,1,100
95727,32.4,1,100
95727,32.4,1,1000
95727,32.4,1,100
95727,32.4,1,500
95727,32.4,1,200
95727,32.4,1,500
95727,32.4,1,201
95727,32.47,0,100
95729,32.48,1,500
95729,32.45,1,600
95732,32.47,1,500
95732,32.45,1,3800
95733,32.45,1,600
95733,32.41,1,1000
95733,32.4,1,900
95735,32.41,1,1000
95735,32.4,1,899
95735,32.4,1,500
95735,32.4,1,300
95735,32.4,1,100
95735,32.4,1,200
95735,32.4,1,500
95735,32.4,1,200
95735,32.4,1,100
95735,32.4,1,100
95735,32.4,1,500
95735,32.4,1,300
95735,32.4,1,1000
95735,32.4,1,500
95735,32.4,1,300
95735,32.4,1,100
95735,32.4,1,100
95735,32.4,1,200
95735,32.4,1,100
95735,32.4,1,300
95735,32.4,1,100
95735,32.4,0,201
95736,32.47,0,600
95736,32.47,0,100
95738,32.45,1,299
95738,32.4,0,701
95739,32.47,0,500
95739,32.45,1,100
95739,32.41,1,299
95739,32.39,1,700
95739,32.39,1,500
95739,32.39,1,2000
95739,32.39,1,500
95739,32.38,1,1100
95739,32.38,1,100
95739,32.38,1,300
95739,32.38,1,100
95739,32.38,1,100
95739,32.38,1,201
95739,32.38,1,799
95739,32.38,1,100
95739,32.38,1,601
95739,32.4,0,100
95739,32.47,0,200
95741,32.4,1,300
95742,32.4,0,4400
95742,32.4,0,5000
95742,32.4,0,300
95742,32.45,0,1100
95742,32.45,0,5000
95742,32.45,0,300
95742,32.47,0,1900
95742,32.47,0,300
95742,32.47,0,300
95744,32.48,0,100
95744,32.47,1,100
95744,32.47,1,700
95744,32.45,1,1000
95748,32.4,0,200
95749,32.4,0,1300
95751,32.4,0,100
95751,32.38,1,300
95752,32.4,0,500
95752,32.38,1,99
95752,32.38,1,1401
95752,32.4,0,300
95754,32.38,1,299
95754,32.38,1,200
95754,32.38,1,200
95754,32.38,1,700
95755,32.38,0,100
95755,32.38,0,200
95755,32.38,0,200
95756,32.38,0,100
95756,32.38,0,3000
95757,32.38,0,500
95758,32.38,0,500
95759,32.38,0,100
95759,32.38,0,200
95801,32.38,0,200
95801,32.38,0,200
95801,32.37,1,300
95801,32.37,1,500
95801,32.37,1,300
95801,32.37,1,1000
95801,32.37,1,1800
95801,32.36,1,500
95801,32.36,1,500
95801,32.36,1,200
95801,32.35,1,400
95801,32.35,1,100
95801,32.35,1,500
95801,32.35,1,300
95801,32.35,1,500
95802,32.38,0,300
95802,32.38,0,3001
95802,32.38,0,200
95802,32.4,0,499
95802,32.35,1,100
95802,32.35,1,100
95802,32.39,0,300
95803,32.36,0,700
95803,32.36,0,500
95804,32.36,0,700
95804,32.36,0,600
95806,32.35,1,500
95806,32.34,1,100
95806,32.33,1,300
95806,32.33,1,1000
95806,32.33,1,2400
95806,32.36,0,1300
95807,32.33,1,1000
95807,32.36,0,2400
95807,32.36,0,100
95809,32.37,1,100
95809,32.33,1,2000
95810,32.37,0,200
95810,32.38,0,300
95812,32.37,0,500
95812,32.37,0,700
95813,32.37,0,200
95813,32.37,0,500
95813,32.37,0,400
95816,32.36,1,500
95816,32.35,1,300
95816,32.33,1,1100
95816,32.33,1,300
95816,32.33,1,600
95819,32.34,1,500
95819,32.33,1,800
95820,32.33,1,200
95820,32.35,0,300
95821,32.33,1,1000
95822,32.35,0,100
95822,32.33,1,600
95823,32.33,0,200
95823,32.32,1,200
95823,32.32,1,5800
95823,32.33,0,5000
95823,32.33,0,100
95823,32.33,0,800
95823,32.33,0,100
95825,32.33,0,100
95826,32.32,1,500
95826,32.32,1,500
95827,32.33,0,500
95827,32.33,0,100
95831,32.33,0,200
95831,32.33,0,600
95831,32.33,0,400
95831,32.33,0,100
95831,32.33,0,100
95831,32.33,0,300
95831,32.32,1,400
95831,32.33,0,400
95831,32.35,0,300
95832,32.32,1,1000
95832,32.35,0,700
95832,32.35,0,1000
95832,32.35,0,1300
95832,32.32,1,1800
95832,32.32,1,300
95832,32.31,1,100
95832,32.31,1,700
95832,32.31,1,200
95832,32.31,1,1000
95832,32.31,1,100
95832,32.3,1,800
95833,32.32,0,100
95833,32.32,0,100
95836,32.32,0,300
95836,32.32,0,1700
95836,32.32,0,300
95837,32.3,1,600
95837,32.3,1,200
95838,32.32,0,100
95838,32.3,1,300
95838,32.3,1,100
95838,32.3,1,100
95839,32.32,0,1200
95839,32.32,0,100
95840,32.31,0,300
95840,32.3,1,500
95840,32.3,1,100
95840,32.3,1,2000
95840,32.3,1,200
95840,32.3,1,200
95840,32.3,1,1000
95840,32.3,1,1000
95841,32.31,0,200
95841,32.32,0,500
95841,32.32,0,1300
95841,32.32,0,100
95841,32.32,0,100
95841,32.32,0,1000
95841,32.32,0,900
95841,32.32,0,900
95843,32.31,1,600
95843,32.31,1,500
95843,32.32,0,100
95844,32.32,0,400
95844,32.32,0,800
95844,32.32,0,200
95844,32.32,0,100
95844,32.32,0,300
95844,32.33,0,700
95845,32.31,1,700
95846,32.33,0,100
95846,32.32,0,100
95847,32.32,1,400
95847,32.31,1,2300
95847,32.33,0,200
95847,32.33,0,300
95848,32.31,1,500
95848,32.31,1,100
95848,32.31,1,3000
95848,32.31,1,1000
95849,32.31,1,1100
95849,32.31,1,1000
95849,32.32,0,2000
95849,32.31,1,200
95849,32.31,1,300
95849,32.31,1,700
95849,32.31,1,300
95849,32.3,1,700
95850,32.3,1,300
95852,32.31,0,300
95852,32.32,0,200
95852,32.32,0,500
95852,32.32,0,300
95852,32.32,0,700
95853,32.32,0,200
95854,32.3,1,500
95854,32.3,1,200
95854,32.3,1,100
95854,32.3,1,1000
95854,32.3,1,100
95854,32.3,1,100
95854,32.31,1,200
95854,32.31,1,100
95854,32.3,1,400
95854,32.3,1,100
95854,32.3,1,200
95854,32.3,1,200
95854,32.3,1,1100
95855,32.31,0,100
95855,32.32,0,200
95856,32.31,1,200
95856,32.31,0,300
95856,32.32,0,200
95856,32.3,1,500
95856,32.32,0,500
95858,32.31,1,200
95858,32.3,1,1000
95858,32.3,1,1500
95858,32.3,1,1000
95858,32.3,1,100
95858,32.3,1,500
95858,32.3,1,200
95858,32.3,1,500
95858,32.3,1,400
95858,32.3,1,200
95858,32.3,1,300
95858,32.3,1,500
95858,32.3,1,100
95858,32.3,1,100
95858,32.3,1,100
95858,32.3,1,1000
95858,32.3,1,300
95858,32.3,1,500
95858,32.3,1,100
95858,32.3,1,1000
95858,32.3,1,700
95858,32.3,1,100
95858,32.3,1,100
95858,32.3,1,3000
95858,32.3,1,500
95858,32.3,1,200
95858,32.3,1,2000
95858,32.3,1,200
95858,32.3,1,1000
95858,32.3,1,200
95858,32.29,1,300
95858,32.28,1,200
95858,32.28,1,300
95858,32.28,1,300
95858,32.28,1,400
95858,32.28,1,3000
95858,32.28,1,100
95858,32.28,1,100
95858,32.27,1,500
95858,32.26,1,500
95858,32.25,1,1000
95858,32.25,1,400
95858,32.25,0,500
95859,32.25,0,500
95859,32.25,0,2000
95900,32.25,0,500
95900,32.25,0,200
95901,32.25,0,300
95901,32.23,1,300
95901,32.23,1,1000
95901,32.25,0,3000
95902,32.25,0,100
95903,32.25,0,200
95903,32.25,0,200
95903,32.25,0,200
95903,32.25,0,3000
95903,32.25,0,100
95903,32.25,0,100
95904,32.25,0,100
95904,32.25,0,200
95905,32.25,0,100
95905,32.25,0,500
95906,32.25,0,500
95907,32.25,0,5000
95907,32.25,0,1400
95908,32.25,0,100
95908,32.24,0,300
95908,32.25,0,3400
95908,32.3,0,1600
95908,32.3,0,700
95908,32.3,0,100
